GEOID,Male_total,Female_total,%AGE_MALE_YNG,%AGE_MALE_MID,%AGE_MALE_OLD,%AGE_MALE_YOUNG,%AGE_MALE_OLDER,%AGE_FEMALE_YNG,%AGE_FEMALE_MID,%AGE_FEMALE_OLD,%AGE_FEMALE_YOUNG,%AGE_FEMALE_OLDER,%RACE_White,%RACE_Black,%RACE_Latino,%RACE_Native,%RACE_Asian,%RACE_HI_PI,%RACE_Other,%RACE_Mixed,%RACE_NonWhite,%RACE_BAO,%RACE_LNHM,%REL_OP_SEX_MAR,%REL_OP_SEX_UNMAR,%REL_S_SEX_MAR,%REL_S_SEX_UNMAR,%REL_W_RELATIVES,%REL_NON_REL,%REL_MALE_JAILED,%REL_FEMALE_JAILED,%REL_MALE_GRP_DORM,%REL_FEMALE_GRP_DORM,%HH_MARRIED,%HH_MAR_W_KIDS,%HH_NOT_MAR,%HH_NOT_MAR_W_KIDS,%HH_MALE_ALONE,%HH_MALE_65+,%HH_MALE_W_KIDS,%HH_FEMALE_ALONE,%HH_FEMALE_65+,%HH_FEMALE_W_KIDS,%OWN_HOME,%Urban_pop,PARTY_WIN,PARTY_LEAD
27011,2544,2622,22.0,14.3,41.3,31.4,46.2,25.3,9.9,45.0,35.2,45.0,93.1,0.4,2.7,0.7,0.2,0.1,0.7,2.2,7.0,1.3,5.7,22.4,2.5,0.0,0.1,1.4,1.4,0.6,1.4,0.7,1.5,52.2,16.1,5.7,2.0,15.2,5.6,1.5,17.0,11.6,2.1,77.3,0.0,0,-0.27
27013,34638,34474,39.82,14.8,24.2,49.82,29.0,44.12,9.2,27.4,53.32,27.4,82.8,5.6,4.7,0.3,2.7,0.0,0.4,3.6,17.3,8.7,8.6,16.4,3.1,0.1,0.1,2.0,7.7,0.4,0.5,2.6,2.9,42.0,16.0,8.3,2.4,14.6,3.3,1.5,15.7,7.0,4.2,61.5,66.43,1,0.04
27015,12921,12991,25.83,16.0,35.4,36.33,40.9,29.19,10.4,40.0,39.59,40.0,92.5,0.5,4.5,0.2,0.5,0.0,0.1,1.8,7.6,1.1,6.5,21.1,2.6,0.1,0.0,1.3,1.2,0.4,0.8,1.4,1.5,50.0,16.2,6.2,2.6,15.3,5.0,1.4,17.6,10.8,3.6,77.5,51.85,0,-0.33
27017,18897,17310,26.21,20.2,31.4,39.71,38.1,29.29,12.4,35.9,41.69,35.9,85.4,1.5,1.7,5.9,0.4,0.0,0.2,4.8,14.5,2.1,12.4,19.4,3.0,0.1,0.1,2.0,2.1,3.2,0.8,1.7,0.5,51.0,18.7,8.1,2.9,13.6,4.4,1.6,13.9,7.6,3.8,79.9,36.49,1,0.02
27019,52798,54124,25.12,21.0,25.9,39.02,33.0,32.0,14.2,27.5,46.2,27.5,85.5,2.0,5.0,0.2,3.4,0.0,0.3,3.6,14.5,5.7,8.8,22.7,1.9,0.1,0.0,1.8,1.5,0.1,0.2,0.3,0.3,62.6,29.7,5.2,1.6,8.9,2.4,1.4,11.9,6.2,3.8,81.1,75.35,0,-0.05
27021,15433,14633,19.15,15.8,43.8,29.15,49.6,23.74,11.0,45.2,34.74,45.2,82.1,0.2,1.4,11.4,0.4,0.0,0.3,4.2,17.9,0.9,17.0,21.9,3.2,0.1,0.1,2.8,2.2,0.2,0.4,0.3,0.2,52.3,12.4,7.6,2.7,16.1,6.8,1.4,12.0,7.5,2.8,83.8,0.0,0,-0.29
27023,6292,6306,25.55,16.4,33.7,36.75,38.9,28.69,10.0,37.6,38.69,37.6,83.1,0.6,9.9,0.8,0.3,2.3,0.4,2.5,16.8,1.3,15.5,20.4,3.1,0.0,0.0,2.7,1.8,0.7,1.3,0.8,0.2,50.0,17.4,7.7,3.6,14.6,5.4,1.3,15.5,9.4,4.4,72.3,42.79,0,-0.31
27025,29130,27491,27.15,19.8,30.4,39.65,37.7,30.5,13.5,32.7,44.0,32.7,89.7,1.5,2.6,0.5,1.4,0.0,0.3,4.0,10.3,3.2,7.1,21.6,3.0,0.1,0.1,2.4,2.2,2.0,0.2,0.3,0.2,58.7,21.5,8.3,3.1,10.9,3.6,1.5,10.6,6.2,3.0,86.6,34.34,0,-0.29
27027,32424,32894,33.31,17.0,23.6,45.11,28.8,39.49,10.1,26.2,49.59,26.2,83.3,4.8,4.6,1.6,1.2,0.0,0.2,4.3,16.7,6.2,10.5,18.3,2.7,0.1,0.1,2.0,3.5,0.4,0.4,1.7,2.3,48.2,21.3,7.4,2.7,14.0,3.5,1.7,15.2,7.5,4.8,66.3,74.21,1,0.04
27029,4309,4215,22.84,16.4,35.2,33.94,40.5,27.66,10.6,37.7,38.26,37.7,83.9,0.2,1.2,8.8,0.3,0.0,0.3,5.3,16.1,0.8,15.3,20.4,2.4,0.1,0.0,2.2,2.2,0.5,0.5,0.1,0.0,50.2,16.9,6.0,2.2,15.1,6.0,1.5,15.6,9.1,4.2,79.9,0.0,0,-0.45
27031,2827,2773,19.67,16.1,47.1,29.97,52.9,25.2,11.6,48.5,36.8,48.5,83.4,0.4,2.2,8.0,0.9,0.0,0.4,4.6,16.5,1.7,14.8,22.3,3.4,0.4,0.2,1.6,2.5,0.3,0.4,0.3,0.1,47.3,10.7,7.8,1.5,17.9,6.8,1.1,16.5,9.0,2.4,77.8,0.0,1,0.34
27033,5761,5756,24.42,16.5,34.8,34.92,40.8,26.91,11.1,38.6,38.01,38.6,81.8,1.2,9.7,0.2,3.1,0.7,0.5,2.9,18.3,4.8,13.5,20.5,2.5,0.1,0.1,2.2,1.7,0.8,1.1,0.5,0.6,50.7,17.4,6.4,3.2,15.6,4.8,1.3,16.2,9.8,3.9,76.9,0.0,0,-0.38
27035,33075,33048,23.91,16.5,37.8,34.81,43.4,28.17,10.7,40.5,38.87,40.5,92.6,0.6,1.4,0.9,0.5,0.0,0.4,3.6,7.4,1.5,5.9,20.9,3.4,0.1,0.1,1.8,2.3,0.5,0.7,0.3,0.4,49.8,15.2,8.2,2.9,14.6,5.3,1.5,14.9,8.3,3.7,76.0,31.29,0,-0.3
27037,215335,224547,28.17,19.6,27.0,41.17,33.6,33.62,12.8,30.1,46.42,30.1,73.6,7.3,8.3,0.3,5.4,0.0,0.5,4.5,26.3,13.2,13.1,20.3,2.5,0.2,0.1,3.1,2.4,0.2,0.3,0.2,0.2,53.6,22.5,6.8,2.2,10.4,2.9,1.6,14.3,7.1,4.6,74.0,95.02,1,0.14
27039,10471,10396,25.55,20.3,27.3,39.35,33.8,32.25,12.3,29.5,44.55,29.5,90.1,0.6,5.1,0.2,0.5,0.0,0.3,3.2,9.9,1.4,8.5,22.1,2.8,0.1,0.1,1.6,1.6,0.1,0.3,0.1,0.1,58.4,24.1,7.7,3.2,10.6,3.2,1.9,11.6,6.6,3.9,84.4,36.66,0,-0.3
27041,19481,19525,25.08,16.5,36.1,35.88,41.8,28.52,10.5,40.1,39.02,40.1,93.9,0.6,2.1,0.3,0.6,0.0,0.2,2.4,6.2,1.4,4.8,22.6,2.7,0.1,0.1,1.3,2.1,0.5,0.9,0.4,0.2,53.4,17.6,6.4,2.0,14.4,4.5,1.1,15.4,9.0,3.2,75.0,48.6,0,-0.33
27043,6984,6937,23.29,16.9,37.7,34.09,43.8,27.23,10.4,41.0,37.63,41.0,89.1,0.4,7.3,0.4,0.3,0.0,0.3,2.2,10.9,1.0,9.9,20.6,3.3,0.0,0.1,1.7,1.8,0.4,0.6,0.1,0.1,47.4,14.4,7.7,3.1,16.1,5.8,1.6,16.1,10.3,4.0,77.9,0.0,0,-0.34
27045,10672,10556,22.59,17.0,35.4,33.89,41.1,27.92,9.8,39.1,37.72,39.1,95.0,0.5,1.6,0.0,0.3,0.0,0.3,2.2,4.9,1.1,3.8,22.1,2.6,0.1,0.1,1.4,1.5,0.6,1.2,0.1,0.1,54.7,19.5,6.6,2.6,14.2,4.9,1.4,14.9,9.3,2.9,81.5,0.0,0,-0.23
27047,15440,15455,23.89,16.9,36.0,34.89,41.9,28.49,10.6,39.7,39.09,39.7,81.1,1.5,10.3,0.2,3.7,0.0,0.3,2.9,18.9,5.5,13.4,19.9,3.5,0.1,0.1,2.4,2.0,0.7,0.6,0.2,0.2,47.2,14.8,8.6,3.7,15.0,5.0,1.5,16.6,10.2,4.0,75.1,58.24,0,-0.16
27049,23592,23990,25.08,17.3,34.6,36.28,40.7,28.84,11.5,37.9,40.34,37.9,89.4,1.4,3.8,1.1,0.7,0.1,0.3,3.2,10.6,2.4,8.2,21.3,3.0,0.1,0.1,2.0,2.1,0.7,0.5,0.2,0.2,52.2,17.6,7.4,2.7,13.0,4.6,1.4,15.4,9.2,3.7,76.7,33.09,0,-0.15
27051,3041,3033,22.67,16.5,37.5,34.07,42.6,27.38,9.4,39.8,36.78,39.8,93.8,0.2,2.2,0.4,0.2,0.1,0.1,2.9,6.1,0.5,5.6,22.1,2.7,0.0,0.1,1.7,2.0,0.3,0.3,0.3,0.5,52.9,17.5,6.6,2.8,15.0,5.4,1.4,15.2,9.2,3.1,79.6,0.0,0,-0.27
27053,632641,648924,34.4,18.2,25.5,46.7,31.4,39.57,11.3,28.5,50.87,28.5,65.6,13.2,7.7,0.6,7.6,0.0,0.5,4.8,34.4,21.3,13.1,17.2,3.0,0.3,0.3,3.4,4.6,0.4,0.4,0.9,0.7,42.4,17.4,8.0,1.7,14.9,3.5,1.3,17.8,7.3,4.3,60.1,97.61,1,0.43
27055,9383,9460,22.78,16.5,37.5,33.48,43.3,27.1,11.7,39.8,38.8,39.8,94.7,0.5,1.3,0.2,0.5,0.0,0.2,2.6,5.3,1.2,4.1,22.3,2.7,0.1,0.1,1.3,1.3,0.4,0.4,0.4,0.2,52.6,17.7,6.6,2.2,14.2,5.0,1.3,16.2,10.1,3.6,80.3,28.98,0,-0.13
27057,10744,10600,21.13,15.0,40.9,30.53,46.5,25.31,10.6,42.0,35.91,42.0,89.7,0.4,2.3,2.6,0.3,0.1,0.3,4.4,10.4,1.0,9.4,22.3,3.0,0.0,0.1,2.0,2.1,0.3,0.3,0.3,0.4,53.6,14.7,7.3,3.0,14.5,6.1,1.4,13.3,8.1,3.4,80.1,0.0,0,-0.29
27059,20665,20470,26.72,18.4,30.1,38.72,36.5,31.84,12.3,32.3,44.14,32.3,91.3,0.8,2.2,0.5,1.2,0.0,0.4,3.7,8.8,2.4,6.4,20.4,3.7,0.1,0.1,2.7,2.8,0.3,0.3,0.2,0.1,53.9,19.5,10.0,4.1,11.2,3.6,1.6,11.5,6.7,3.7,82.5,40.72,0,-0.39
27061,22769,22245,22.19,17.0,39.2,33.39,45.0,26.58,11.1,41.7,37.68,41.7,89.2,0.4,1.4,3.3,0.3,0.0,0.3,5.1,10.8,1.0,9.8,21.4,3.2,0.1,0.1,1.9,2.0,0.7,0.7,0.5,0.3,50.9,14.8,7.8,2.7,15.3,6.1,1.3,14.5,8.4,3.2,79.9,22.99,0,-0.17
27063,5101,4888,24.72,16.8,35.6,35.72,41.4,27.34,11.4,38.6,38.74,38.6,90.4,1.2,4.0,0.2,1.2,0.0,0.2,2.8,9.6,2.6,7.0,21.4,2.9,0.1,0.1,1.7,1.6,0.3,0.6,0.1,0.0,49.9,16.3,6.7,3.0,17.4,5.7,1.5,14.7,9.7,3.6,78.2,0.0,0,-0.38
27065,8087,7945,22.3,17.8,38.2,33.4,44.9,27.73,12.1,38.3,39.83,38.3,93.3,0.4,1.5,0.7,0.5,0.0,0.1,3.5,6.7,1.0,5.7,20.4,3.7,0.1,0.0,2.6,2.8,0.3,0.6,0.3,0.7,50.4,15.4,9.4,3.3,15.4,5.5,1.3,12.1,7.0,3.2,81.2,0.0,0,-0.38
27067,21801,21931,26.68,16.2,31.5,37.58,36.8,30.57,10.6,34.6,41.17,34.6,76.2,6.0,13.5,0.3,1.3,0.1,0.2,2.4,23.8,7.5,16.3,20.2,2.5,0.1,0.0,2.7,2.5,0.5,0.8,0.6,0.5,51.8,18.2,6.6,2.7,12.8,3.9,1.6,15.0,8.3,4.8,72.3,57.04,0,-0.26
27069,2117,2090,20.63,15.1,43.1,30.53,48.3,24.89,9.9,43.9,34.79,43.9,94.5,0.0,2.0,0.4,0.4,0.1,0.3,2.3,5.5,0.7,4.8,23.1,2.1,0.1,0.0,0.8,1.0,0.9,1.5,0.0,0.0,53.0,16.4,4.9,1.6,18.8,8.3,0.5,15.8,9.9,2.6,81.0,0.0,0,-0.2
27071,6046,6016,21.46,17.1,42.8,31.76,49.6,25.73,11.9,43.8,37.63,43.8,90.5,0.4,1.4,2.3,0.3,0.1,0.2,4.8,9.5,0.9,8.6,20.3,3.7,0.0,0.1,1.7,1.7,0.3,0.6,0.5,0.3,43.8,11.1,8.2,3.1,18.8,7.4,1.4,16.8,9.8,3.5,78.1,54.51,0,-0.21
27073,3436,3283,21.09,14.6,41.3,30.19,46.8,25.74,10.2,44.3,35.94,44.3,92.9,0.5,3.0,0.1,0.6,0.0,0.2,2.6,7.0,1.3,5.7,22.9,2.6,0.0,0.1,0.9,1.3,0.6,1.1,0.1,0.2,51.9,15.8,6.1,2.6,18.0,6.5,1.4,14.9,10.4,3.2,80.9,0.0,0,-0.27
27075,5579,5326,19.72,16.0,44.8,30.52,50.0,25.21,10.8,45.8,36.01,45.8,94.3,0.1,1.0,0.5,0.5,0.0,0.3,3.3,5.7,0.9,4.8,22.8,2.7,0.1,0.0,1.6,2.1,0.9,0.4,0.4,0.5,51.4,14.5,6.3,2.1,17.1,7.3,1.3,15.0,9.4,2.8,82.5,0.0,1,0.04
27077,1993,1770,20.31,17.8,43.9,31.51,50.5,25.6,11.5,43.9,37.1,43.9,92.9,0.3,1.5,0.5,0.5,0.0,0.3,4.0,7.1,1.1,6.0,22.3,3.0,0.1,0.1,1.7,1.6,0.3,0.5,0.0,0.0,48.9,12.1,7.0,3.0,21.1,7.7,1.3,12.6,7.5,1.9,82.8,0.0,0,-0.43
27079,14569,14105,24.58,19.1,32.2,36.78,39.1,30.28,12.1,34.1,42.38,34.1,88.8,0.9,6.5,0.2,0.5,0.1,0.2,2.8,11.2,1.6,9.6,21.9,3.1,0.1,0.1,1.9,1.9,0.3,0.5,0.2,0.1,55.9,20.4,8.1,3.0,13.0,4.0,1.4,12.0,7.0,3.2,81.9,14.23,0,-0.3
27081,2823,2817,20.99,16.3,38.8,31.69,44.4,24.93,10.7,41.5,35.63,41.5,95.2,0.2,1.9,0.2,0.4,0.0,0.1,2.1,4.9,0.7,4.2,22.1,2.1,0.1,0.1,1.3,0.9,0.5,1.2,0.3,0.1,51.1,18.6,5.0,1.5,17.5,7.6,1.3,18.1,12.4,3.0,79.3,0.0,0,-0.38
27083,12618,12651,27.83,16.7,29.0,39.13,34.4,32.96,10.6,32.1,43.56,32.1,81.3,3.6,6.9,0.3,5.0,0.0,0.2,2.7,18.7,8.8,9.9,19.5,2.4,0.1,0.1,2.1,2.8,0.4,0.6,0.9,0.7,49.0,19.1,6.3,2.6,14.4,4.1,1.7,16.5,8.4,4.7,66.4,53.46,0,-0.26
27085,18398,18373,26.57,18.8,31.5,38.77,38.1,29.98,12.2,35.9,42.18,35.9,88.5,0.6,6.9,0.3,0.6,0.1,0.2,2.7,11.4,1.4,10.0,21.1,3.1,0.0,0.1,1.9,2.0,0.5,1.0,0.2,0.2,51.8,18.3,7.7,2.8,13.8,3.8,1.4,15.2,8.7,3.5,76.4,55.5,0,-0.36
27087,2705,2706,23.17,14.6,32.9,33.27,37.4,27.68,10.0,34.1,37.68,34.1,42.1,0.1,2.8,41.7,0.1,0.0,0.3,12.8,57.8,0.5,57.3,14.4,4.5,0.1,0.0,4.1,3.3,0.1,0.3,0.6,0.1,39.0,10.4,12.7,7.3,14.5,6.5,1.8,14.0,9.5,7.0,68.2,0.0,0,-0.01
27089,4644,4396,23.15,17.4,36.0,34.55,42.0,27.95,10.9,37.4,38.85,37.4,92.2,0.1,4.3,0.3,0.2,0.0,0.2,2.6,7.7,0.5,7.2,22.8,2.6,0.0,0.1,1.3,1.3,0.1,0.6,0.1,0.1,53.8,18.9,6.0,1.9,17.6,5.4,1.3,12.9,7.5,3.0,84.0,0.0,0,-0.47
27091,9903,10122,24.29,16.5,37.2,34.99,43.0,27.33,10.6,40.8,37.93,40.8,89.6,0.6,6.6,0.2,0.5,0.0,0.2,2.3,10.4,1.3,9.1,20.6,3.1,0.1,0.1,1.6,2.0,0.3,0.5,0.4,0.2,47.5,14.3,7.3,2.9,15.6,5.4,1.6,17.7,11.0,4.1,73.8,41.88,0,-0.38
27093,11906,11494,24.06,17.0,34.7,34.96,40.8,27.91,11.4,37.2,39.31,37.2,92.4,0.4,4.1,0.2,0.3,0.0,0.2,2.5,7.7,0.9,6.8,21.9,2.7,0.1,0.0,1.8,1.7,0.4,0.5,0.4,0.5,55.7,19.2,6.8,2.5,14.1,4.9,1.2,12.6,7.7,2.8,80.6,28.07,0,-0.41
27095,13328,13131,24.96,18.0,33.4,36.76,39.6,29.44,11.6,35.9,41.04,35.9,87.4,0.3,1.8,5.5,0.5,0.0,0.4,4.1,12.6,1.2,11.4,19.0,3.7,0.1,0.1,2.9,2.8,0.6,0.7,0.2,0.1,47.7,15.9,9.5,4.1,14.2,4.8,1.4,14.6,8.9,3.6,76.4,18.15,0,-0.38
27097,17253,16757,23.77,17.9,33.9,35.27,40.3,28.97,11.2,37.2,40.17,37.2,94.2,0.5,1.9,0.3,0.3,0.0,0.2,2.6,5.8,1.0,4.8,20.9,3.0,0.1,0.0,1.8,2.3,0.3,0.5,0.4,0.4,52.2,17.6,7.7,3.2,14.0,5.3,1.5,13.7,8.4,3.5,78.1,27.67,0,-0.53
27099,19948,20081,27.46,16.9,29.8,38.66,35.5,31.04,11.0,32.9,42.04,32.9,74.5,4.0,12.7,0.1,5.1,0.6,0.3,2.6,25.4,9.4,16.0,18.8,3.3,0.1,0.1,2.9,2.1,0.4,0.6,0.4,0.3,48.3,18.5,8.5,4.0,13.9,4.5,1.5,15.3,9.0,4.7,73.6,63.65,0,-0.06
27101,4102,4077,21.3,16.1,41.1,32.1,46.4,25.12,10.0,43.0,35.12,43.0,91.5,0.3,4.7,0.1,1.3,0.0,0.1,2.0,8.5,1.7,6.8,23.6,2.4,0.0,0.1,1.5,1.6,0.1,0.5,0.2,0.3,54.1,16.0,6.0,2.2,15.8,6.0,1.5,14.9,9.7,2.5,81.8,0.0,0,-0.39
27103,17194,17260,30.47,17.6,28.6,42.77,33.9,37.83,10.2,29.8,48.03,29.8,85.0,4.9,5.2,0.4,1.6,0.0,0.2,2.7,15.0,6.7,8.3,19.0,2.6,0.1,0.1,1.6,2.2,0.5,0.8,4.4,3.8,51.6,20.6,7.3,2.4,13.0,4.0,1.5,14.9,7.8,4.8,73.0,74.79,1,0.03
27105,11303,10987,29.61,15.7,27.0,40.01,32.3,32.46,9.7,29.6,42.16,29.6,54.5,4.4,32.6,0.3,6.0,0.2,0.2,1.9,45.6,10.6,35.0,18.2,2.4,0.0,0.0,5.2,3.3,0.5,0.8,0.6,0.5,51.7,20.6,7.1,4.1,13.4,4.3,2.0,12.4,7.6,5.0,71.5,61.91,0,-0.31
27107,3314,3127,22.07,17.0,37.2,33.77,42.5,26.91,11.8,39.2,38.71,39.2,88.5,0.3,4.5,1.8,0.3,0.0,0.5,4.2,11.6,1.1,10.5,20.8,2.9,0.1,0.0,1.9,1.9,0.5,0.9,0.1,0.0,49.4,15.4,7.2,3.2,16.6,6.1,1.1,14.5,9.1,3.3,78.9,0.0,0,-0.16
27109,79542,83305,30.48,17.4,27.2,42.38,32.7,36.21,11.0,30.0,47.21,30.0,76.6,6.7,5.6,0.2,6.3,0.0,0.3,4.1,23.2,13.3,9.9,19.9,2.7,0.2,0.1,2.5,2.9,0.7,0.5,0.4,0.4,50.0,20.4,7.0,2.1,12.2,2.9,1.4,17.0,7.1,4.2,70.0,82.63,1,0.11
27111,30279,29802,22.55,15.8,39.6,32.75,45.2,26.28,10.3,42.1,36.58,42.1,90.5,1.4,3.7,0.5,0.6,0.0,0.2,3.1,9.5,2.2,7.3,22.6,2.6,0.1,0.0,1.7,1.8,0.5,0.7,0.5,0.4,54.3,16.5,6.2,2.2,14.6,5.5,1.4,14.7,9.0,3.0,78.2,22.08,0,-0.33
27113,6997,6995,29.84,17.5,30.3,41.44,36.2,31.29,11.3,34.6,42.59,34.6,87.5,1.3,4.8,1.2,0.9,0.0,0.3,4.0,12.5,2.5,10.0,18.9,3.8,0.1,0.1,1.8,2.2,0.4,0.4,0.8,0.3,43.8,15.8,8.8,3.2,16.9,4.4,1.5,17.0,9.5,4.5,71.8,63.55,0,-0.27
27115,15400,13476,24.43,20.3,35.8,37.93,42.6,27.28,11.7,39.7,38.98,39.7,87.0,1.6,2.5,3.3,0.9,0.0,0.3,4.3,12.9,2.8,10.1,19.0,3.6,0.1,0.1,2.6,3.0,4.6,0.3,0.3,0.2,48.2,13.6,9.4,3.5,15.7,6.0,1.6,13.2,7.8,3.4,80.2,0.0,0,-0.3
27117,4682,4742,24.13,16.2,33.7,34.63,39.4,27.09,10.6,38.4,37.69,38.4,85.5,1.1,8.5,1.1,0.7,0.0,0.2,2.9,14.5,2.0,12.5,21.0,2.7,0.1,0.0,1.3,2.5,0.2,1.1,0.2,0.1,50.4,17.9,6.4,2.3,15.3,4.8,1.6,16.3,10.1,4.4,76.1,0.0,0,-0.45
27119,15629,15563,26.84,16.4,31.8,37.74,37.3,30.89,10.6,34.4,41.49,34.4,85.1,3.1,6.4,1.2,0.5,0.0,0.2,3.5,14.9,3.8,11.1,19.6,2.6,0.1,0.1,1.8,1.6,0.9,1.0,1.1,1.1,48.8,18.0,6.7,2.6,16.1,5.1,1.7,15.7,8.8,4.4,72.1,53.47,0,-0.28
27121,5767,5541,22.52,15.7,38.4,32.72,43.9,26.94,10.3,42.0,37.24,42.0,95.1,0.3,1.7,0.2,0.4,0.0,0.2,2.1,4.9,0.9,4.0,23.2,2.8,0.0,0.1,1.5,1.4,0.3,0.7,0.1,0.1,54.3,17.4,6.9,2.3,15.4,5.7,1.2,14.3,8.8,2.6,79.3,37.16,0,-0.28
27123,268900,283452,33.79,16.8,25.7,44.99,31.3,38.81,10.5,29.1,49.31,29.1,58.0,12.7,8.2,0.5,15.5,0.0,0.4,4.6,41.9,28.6,13.3,15.5,3.0,0.3,0.2,4.8,3.9,0.3,0.5,1.2,1.3,39.9,16.0,8.1,2.5,14.7,4.0,1.5,18.6,8.1,5.5,57.5,99.98,1,0.45
27125,2042,1893,23.34,17.7,34.9,35.04,40.9,28.12,10.4,37.3,38.52,37.3,92.1,0.4,2.6,1.4,0.1,0.1,0.4,2.9,7.9,0.9,7.0,21.2,2.9,0.1,0.0,1.3,1.6,0.1,0.3,0.2,0.1,50.7,18.1,7.0,3.3,18.5,6.2,1.9,12.7,7.6,2.9,80.4,0.0,0,-0.35
27127,7794,7631,24.39,16.0,33.8,34.19,40.0,28.26,10.5,36.4,38.76,36.4,85.1,0.5,3.2,5.0,2.7,0.0,0.1,3.4,14.9,3.3,11.6,20.5,2.7,0.1,0.1,1.9,1.7,0.6,0.7,0.4,0.2,50.1,18.1,6.9,3.2,16.2,5.4,1.4,15.3,9.4,3.7,78.6,29.87,0,-0.41
27129,7479,7244,23.82,16.3,36.9,34.02,43.0,27.11,10.9,38.9,38.01,38.9,86.7,0.4,9.0,0.7,0.4,0.0,0.2,2.6,13.3,1.0,12.3,21.3,3.0,0.1,0.0,1.6,1.6,0.7,0.9,0.3,0.1,51.3,16.8,7.0,3.0,16.4,5.3,1.6,14.3,9.5,3.2,79.5,0.0,0,-0.37
27131,33841,33256,31.62,18.0,28.1,43.52,34.2,35.95,11.1,31.1,47.05,31.1,76.8,6.5,10.1,0.4,2.3,0.0,0.6,3.2,23.1,9.4,13.7,18.1,2.5,0.1,0.1,2.4,2.6,3.1,0.4,3.1,4.2,52.1,19.3,7.3,2.8,12.0,3.8,1.7,14.3,8.1,4.4,75.2,67.81,0,0.0
27133,4808,4896,22.99,16.8,34.1,34.69,39.2,28.23,10.7,36.5,38.93,36.5,91.6,0.5,3.8,0.5,0.6,0.1,0.0,2.9,8.4,1.1,7.3,22.0,2.0,0.0,0.0,1.5,1.3,1.2,0.8,0.2,0.2,54.9,20.7,4.8,2.1,13.8,5.0,1.2,16.2,10.5,4.1,75.4,49.55,0,-0.39
27135,7926,7405,23.52,19.4,33.0,35.52,40.4,27.99,12.6,35.8,40.59,35.8,89.4,0.6,1.6,1.5,2.6,0.1,0.4,4.0,10.8,3.6,7.2,21.5,2.6,0.1,0.0,1.4,1.7,0.4,0.6,0.1,0.1,51.9,17.8,6.6,2.9,16.8,4.3,2.0,13.2,7.9,3.4,79.5,0.0,0,-0.46
27137,100338,99893,29.82,16.8,33.8,41.02,39.4,33.79,10.6,37.0,44.39,37.0,88.0,2.0,1.8,2.2,0.9,0.0,0.3,4.8,12.0,3.2,8.8,18.3,3.4,0.1,0.1,1.8,4.1,0.7,0.7,1.7,1.4,42.8,13.4,8.2,2.4,17.0,5.3,1.4,17.6,9.1,3.8,69.6,60.71,1,0.16
27139,74909,76019,26.85,21.6,23.8,41.05,31.2,33.81,14.4,25.3,48.21,25.3,76.6,5.4,6.0,0.9,6.6,0.0,0.4,4.1,23.4,12.4,11.0,21.1,2.3,0.1,0.1,3.3,2.1,0.2,0.6,0.0,0.0,60.8,28.9,6.8,2.4,8.9,2.3,1.8,9.8,5.1,4.2,81.3,81.9,0,-0.07
27141,49865,47318,29.01,20.3,24.1,42.41,31.0,33.93,13.6,26.3,47.53,26.3,87.2,3.8,2.9,0.4,1.3,0.0,0.3,4.1,12.8,5.4,7.4,20.8,2.8,0.1,0.1,2.4,2.4,1.7,0.3,0.1,0.1,59.5,26.3,8.3,3.2,9.9,2.7,1.6,9.6,5.2,3.8,82.9,49.07,0,-0.33
27143,7532,7304,24.76,18.1,33.7,36.56,40.0,28.85,11.9,36.3,40.75,36.3,87.2,0.5,8.9,0.2,0.5,0.1,0.2,2.4,12.8,1.2,11.6,21.5,2.9,0.1,0.0,1.8,1.7,0.3,0.8,0.3,0.4,53.5,18.8,7.2,2.5,15.2,4.7,1.6,13.1,8.3,2.9,79.7,0.0,0,-0.41
27145,79714,78578,31.53,16.7,27.8,42.43,33.6,35.78,10.9,29.8,46.68,29.8,81.7,8.4,4.4,0.3,2.0,0.0,0.3,3.0,18.4,10.7,7.7,19.1,2.9,0.1,0.1,2.4,3.3,0.4,0.3,1.9,1.9,50.3,19.2,7.8,2.6,13.5,3.5,1.5,14.1,7.0,4.2,68.8,62.01,0,-0.22
27147,18667,18739,26.28,18.2,30.2,37.98,36.7,30.13,11.9,33.6,42.03,33.6,83.9,3.6,8.4,0.2,0.9,0.0,0.2,2.8,16.1,4.7,11.4,20.6,2.9,0.1,0.1,2.1,2.1,0.4,0.6,0.2,0.2,52.2,19.5,7.4,3.1,13.4,4.0,1.6,14.4,8.3,4.3,76.1,70.25,0,-0.22
27149,4842,4829,34.34,14.7,27.4,44.84,31.6,37.49,8.9,30.9,46.39,30.9,83.7,0.9,10.2,1.1,0.7,0.0,0.4,3.0,16.3,2.0,14.3,20.0,1.9,0.1,0.1,1.5,4.2,0.1,0.6,2.9,3.5,52.3,21.7,5.3,2.1,14.5,4.4,1.1,16.2,8.8,2.6,67.4,52.01,0,-0.22
27151,4943,4895,24.78,16.7,34.7,35.78,40.4,27.52,10.1,39.5,37.62,39.5,87.6,0.8,6.7,0.3,0.8,1.4,0.1,2.4,12.5,1.7,10.8,20.1,2.7,0.1,0.0,1.7,1.5,0.8,1.7,0.9,0.2,48.5,16.5,6.7,2.8,16.2,4.8,1.8,16.1,10.3,4.2,73.0,0.0,0,-0.3
